customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,contract,payment_method,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn
CUST02093,Male,0,Yes,No,57,Yes,Fiber optic,Two year,Electronic check,Yes,No,Yes,Yes,78.48,4511.24,1
CUST02094,Female,0,No,No,72,Yes,DSL,Two year,Electronic check,No,No,No,Yes,64.48,4614.2,0
CUST02095,Female,0,Yes,No,72,Yes,No,Month-to-month,Electronic check,No internet service,No internet service,Yes,Yes,23.32,1654.68,0
CUST02096,Male,0,No,No,7,Yes,Fiber optic,One year,Electronic check,No,Yes,Yes,Yes,86.5,637.55,0
CUST02097,Male,0,No,No,68,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No internet service,No,Yes,81.3,4719.99,0
CUST02098,Male,0,Yes,Yes,22,No,DSL,Two year,Credit card,No internet service,No,No,No,76.06,1651.28,0
CUST02099,Male,0,Yes,Yes,26,Yes,Fiber optic,Two year,Electronic check,No internet service,No,Yes,Yes,69.15,1673.7,0
CUST02100,Female,0,No,Yes,21,Yes,Fiber optic,One year,Credit card,No,No,No,No,74.65,1388.3,0
CUST02101,Male,0,No,No,18,Yes,Fiber optic,Two year,Credit card,No internet service,No,No,Yes,70.48,1168.87,0
CUST02102,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,No,87.21,1960.38,0
CUST02103,Female,0,Yes,No,13,Yes,No,Month-to-month,Mailed check,No,Yes,No,Yes,26.68,334.19,0
CUST02104,Female,0,Yes,Yes,68,Yes,Fiber optic,One year,Mailed check,No internet service,No,Yes,Yes,86.05,5872.54,0
CUST02105,Male,0,Yes,No,46,Yes,No,One year,Electronic check,No,No,No,Yes,30.64,1434.75,0
CUST02106,Female,0,No,No,33,Yes,DSL,Month-to-month,Bank transfer,No internet service,No,No,Yes,79.18,2485.86,0
CUST02107,Male,0,No,No,21,Yes,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,61.43,1407.32,0
CUST02108,Female,0,No,Yes,19,Yes,DSL,Month-to-month,Electronic check,No,No internet service,No,No,45.02,816.04,0
CUST02109,Female,0,No,No,38,Yes,DSL,Month-to-month,Credit card,No,No,No,Yes,75.44,2418.79,1
CUST02110,Female,0,Yes,Yes,34,No,No,Two year,Electronic check,No,No,Yes,Yes,32.58,1058.85,0
CUST02111,Female,0,No,Yes,59,Yes,DSL,Month-to-month,Electronic check,No,Yes,No,Yes,63.35,3675.24,0
CUST02112,Male,0,Yes,No,19,Yes,No,Two year,Credit card,No internet service,No internet service,No,No,26.51,378.22,0
CUST02113,Male,0,No,No,18,Yes,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,63.84,1223.25,0
CUST02114,Male,0,No,No,44,Yes,Fiber optic,One year,Electronic check,Yes,No,No,Yes,75.01,3211.54,0
CUST02115,Male,0,No,No,51,No,DSL,Two year,Electronic check,No,No,Yes,Yes,66.36,3043.66,0
CUST02116,Female,0,Yes,No,72,Yes,Fiber optic,Two year,Electronic check,Yes,No,No,No,80.59,5296.45,0
CUST02117,Male,0,No,Yes,6,Yes,No,Two year,Mailed check,No,Yes,No,No,39.86,247.13,0
CUST02118,Male,0,No,No,70,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,No,No internet service,Yes,79.52,5799.49,1
CUST02119,Male,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,No internet service,Yes,81.53,2362.1,0
CUST02120,Male,0,Yes,Yes,20,Yes,No,One year,Mailed check,No internet service,No,No,Yes,37.83,669.69,0
CUST02121,Male,1,No,No,39,Yes,Fiber optic,Two year,Electronic check,Yes,No,No internet service,Yes,76.61,2955.41,0
CUST02122,Male,0,Yes,No,38,Yes,DSL,Two year,Mailed check,No,No,No,No,54.74,2084.3,0
CUST02123,Male,1,Yes,Yes,20,Yes,Fiber optic,One year,Credit card,No,Yes,No,No,73.53,1499.38,1
CUST02124,Male,0,Yes,No,7,No,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,Yes,66.43,437.38,0
CUST02125,Male,0,Yes,No,71,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,Yes,No internet service,No,84.71,5842.72,0
CUST02126,Female,0,Yes,No,16,Yes,DSL,Two year,Electronic check,No,No,No,Yes,48.35,759.22,0
CUST02127,Female,0,No,No,14,Yes,Fiber optic,One year,Mailed check,No,No internet service,No internet service,No,73.24,1074.25,0
CUST02128,Male,1,Yes,No,18,Yes,No,One year,Credit card,No internet service,Yes,No,No,26.34,508.76,0
CUST02129,Female,0,No,No,49,Yes,Fiber optic,One year,Credit card,No,No,No internet service,No,61.98,3316.57,0
CUST02130,Female,1,Yes,No,22,Yes,Fiber optic,Two year,Bank transfer,No,Yes,No,Yes,71.27,1679.54,0
CUST02131,Male,0,Yes,No,18,Yes,No,Two year,Mailed check,No internet service,No,Yes,Yes,32.81,653.74,0
CUST02132,Male,1,Yes,No,37,Yes,DSL,Month-to-month,Electronic check,No internet service,No,Yes,Yes,73.11,2842.82,0
CUST02133,Male,1,No,Yes,34,Yes,Fiber optic,Two year,Electronic check,No,No,No,Yes,66.59,2125.38,0
CUST02134,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,63.39,1240.68,1
CUST02135,Female,0,No,Yes,7,Yes,Fiber optic,Month-to-month,Mailed check,No,No internet service,Yes,No,105.23,650.91,0
CUST02136,Male,0,Yes,No,48,Yes,No,Two year,Electronic check,No,No internet service,No,Yes,33.94,1866.18,0
CUST02137,Male,0,Yes,No,34,Yes,Fiber optic,Month-to-month,Mailed check,No,No internet service,No,Yes,79.46,2463.18,0
CUST02138,Female,1,Yes,No,5,No,DSL,Month-to-month,Bank transfer,Yes,Yes,Yes,No,88.02,458.64,0
CUST02139,Male,0,No,No,72,Yes,Fiber optic,One year,Bank transfer,No,No internet service,No,Yes,72.74,5662.01,0
CUST02140,Female,0,Yes,No,4,Yes,DSL,Two year,Mailed check,Yes,No,No,Yes,57.92,234.49,0
CUST02141,Male,0,No,No,15,No,No,Month-to-month,Electronic check,Yes,Yes,No,Yes,43.85,550.19,0
CUST02142,Male,0,No,No,16,Yes,DSL,One year,Mailed check,No,No,No,No,69.79,1020.21,1
CUST02143,Male,1,No,No,18,No,Fiber optic,Month-to-month,Credit card,Yes,Yes,Yes,Yes,92.92,1680.88,1
CUST02144,Male,0,No,No,18,No,Fiber optic,Month-to-month,Mailed check,No,No,No internet service,Yes,79.06,1457.94,1
CUST02145,Female,0,Yes,Yes,10,Yes,DSL,One year,Credit card,No,Yes,No internet service,Yes,57.09,552.34,0
CUST02146,Female,1,No,No,32,No,DSL,One year,Mailed check,Yes,No,No,No,56.94,1795.12,0
CUST02147,Female,0,Yes,No,54,Yes,Fiber optic,Two year,Bank transfer,No,Yes,Yes,No,101.63,4813.96,0
CUST02148,Male,0,No,No,31,Yes,DSL,One year,Mailed check,Yes,Yes,No,No,73.43,2513.53,0
CUST02149,Male,0,No,No,35,No,No,Two year,Bank transfer,No,No internet service,No internet service,Yes,18.0,600.73,0
CUST02150,Male,0,Yes,No,22,Yes,No,Two year,Credit card,No,No,No internet service,Yes,20.75,472.57,0
CUST02151,Female,0,No,No,31,Yes,DSL,Month-to-month,Mailed check,No,No,No internet service,Yes,71.33,2384.26,0
CUST02152,Female,0,Yes,Yes,37,Yes,No,Two year,Bank transfer,No,No,No internet service,No,28.64,952.81,1
CUST02153,Male,0,Yes,No,46,Yes,DSL,One year,Credit card,No,No internet service,No,Yes,60.46,2750.46,0
CUST02154,Male,1,No,No,17,Yes,DSL,Month-to-month,Bank transfer,Yes,No,Yes,Yes,68.7,1167.27,0
CUST02155,Male,1,Yes,No,15,Yes,DSL,One year,Electronic check,No,Yes,Yes,Yes,74.33,1072.51,0
CUST02156,Female,0,No,No,3,Yes,No,One year,Electronic check,No,No internet service,Yes,Yes,28.81,90.31,1
CUST02157,Female,0,No,Yes,72,Yes,Fiber optic,Month-to-month,Credit card,No,No,Yes,No,73.33,4927.56,0
CUST02158,Male,0,No,No,72,Yes,DSL,Month-to-month,Bank transfer,No internet service,Yes,Yes,Yes,83.08,5885.15,0
CUST02159,Male,0,Yes,No,27,No,Fiber optic,Month-to-month,Credit card,Yes,Yes,No,No,81.9,2109.66,0
CUST02160,Female,0,Yes,No,28,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,No internet service,Yes,85.66,2740.95,0
CUST02161,Male,0,No,No,72,Yes,Fiber optic,Two year,Bank transfer,No internet service,No internet service,Yes,Yes,84.37,5671.31,0
CUST02162,Female,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Credit card,No internet service,No internet service,No internet service,No,83.27,859.47,1
CUST02163,Female,0,No,No,14,Yes,No,Two year,Credit card,No,No,No internet service,Yes,28.64,443.37,0
CUST02164,Male,0,Yes,Yes,72,Yes,Fiber optic,Two year,Bank transfer,No,No,Yes,No,86.59,5709.0,0
CUST02165,Male,0,Yes,Yes,22,Yes,DSL,Month-to-month,Electronic check,Yes,No internet service,Yes,Yes,68.34,1483.44,0
CUST02166,Male,0,No,No,12,Yes,No,Month-to-month,Bank transfer,No internet service,No,No,Yes,18.0,196.77,0
CUST02167,Female,0,No,No,39,No,DSL,Month-to-month,Bank transfer,No,No,No internet service,Yes,57.2,1871.85,0
CUST02168,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,Electronic check,No,No internet service,No,No,76.72,1206.49,0
CUST02169,Male,0,No,No,68,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,No,93.42,5971.88,0
CUST02170,Male,1,Yes,Yes,30,Yes,DSL,Month-to-month,Credit card,No,Yes,No,No,78.61,2226.79,0
CUST02171,Female,1,Yes,Yes,17,No,DSL,Two year,Electronic check,No,No,No internet service,No,55.32,901.91,0
CUST02172,Male,0,Yes,No,18,Yes,Fiber optic,One year,Mailed check,Yes,No,Yes,Yes,81.81,1443.76,0
CUST02173,Male,0,No,No,37,Yes,No,Month-to-month,Bank transfer,No,Yes,No,No,31.97,1060.13,0
CUST02174,Male,0,Yes,No,24,No,No,Month-to-month,Credit card,Yes,No,No,Yes,37.99,915.97,0
CUST02175,Female,0,No,No,22,Yes,Fiber optic,Two year,Bank transfer,No,No,Yes,No,83.01,1944.8,1
CUST02176,Male,0,Yes,No,47,Yes,DSL,Month-to-month,Electronic check,No,No,No internet service,No,62.16,3135.22,0
CUST02177,Female,0,No,No,72,Yes,DSL,One year,Electronic check,No internet service,No internet service,Yes,Yes,66.71,4619.58,0
CUST02178,Female,1,No,Yes,42,Yes,Fiber optic,Month-to-month,Electronic check,No,No internet service,No internet service,No,70.2,3073.92,1
CUST02179,Male,1,No,No,16,Yes,Fiber optic,Two year,Electronic check,No,No,No,No,60.41,901.15,1
CUST02180,Female,0,Yes,No,12,Yes,Fiber optic,Month-to-month,Credit card,No,No,Yes,Yes,69.91,801.98,0
CUST02181,Male,0,No,Yes,45,Yes,DSL,Month-to-month,Mailed check,No,No,No,No,60.43,2740.82,0
CUST02182,Female,0,Yes,Yes,42,Yes,DSL,One year,Electronic check,No,Yes,Yes,Yes,75.43,3030.47,0
CUST02183,Male,1,Yes,No,21,Yes,Fiber optic,Month-to-month,Credit card,No,No,Yes,No,81.48,1525.47,0
CUST02184,Male,0,Yes,No,25,No,Fiber optic,One year,Electronic check,Yes,No,Yes,No,87.53,2272.12,0
CUST02185,Male,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Electronic check,No,No internet service,No internet service,Yes,72.74,1140.12,1
CUST02186,Female,0,No,No,12,Yes,DSL,Month-to-month,Mailed check,No internet service,No internet service,No internet service,Yes,56.21,636.48,0
CUST02187,Female,0,Yes,No,18,Yes,No,Month-to-month,Electronic check,No,Yes,Yes,Yes,39.32,746.03,0
CUST02188,Female,0,Yes,No,2,Yes,Fiber optic,One year,Electronic check,No internet service,No internet service,No,No,73.95,150.5,1
CUST02189,Female,0,No,No,60,Yes,Fiber optic,Two year,Credit card,No internet service,No,No internet service,No,68.96,4105.86,0
CUST02190,Male,0,No,Yes,9,Yes,Fiber optic,Month-to-month,Credit card,No,Yes,No,No,88.52,698.81,0
CUST02191,Female,0,No,No,27,Yes,Fiber optic,Two year,Bank transfer,Yes,No,Yes,No,79.91,1938.73,0
CUST02192,Female,0,No,No,4,Yes,Fiber optic,Two year,Bank transfer,No,No internet service,No,No,74.01,298.35,0
CUST02193,Female,0,Yes,No,41,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,No,Yes,65.47,2748.97,1
CUST02194,Female,0,No,No,50,Yes,Fiber optic,Month-to-month,Credit card,No,No,Yes,No,88.52,4415.87,0
CUST02195,Male,1,Yes,No,29,Yes,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,83.51,2293.04,0
CUST02196,Male,0,Yes,Yes,26,Yes,DSL,Month-to-month,Electronic check,No,No,No,Yes,48.09,1180.99,0
CUST02197,Female,0,Yes,No,17,Yes,No,One year,Electronic check,No,No,No,Yes,28.21,477.22,1
CUST02198,Male,0,No,No,59,Yes,DSL,Month-to-month,Mailed check,Yes,No,No,Yes,58.14,3061.08,0
CUST02199,Male,0,Yes,Yes,7,Yes,DSL,Month-to-month,Electronic check,No,No internet service,No,No,61.27,423.06,0
CUST02200,Female,0,No,No,20,Yes,Fiber optic,One year,Electronic check,No,No,No,Yes,75.62,1335.13,1
CUST02201,Female,0,Yes,No,15,Yes,DSL,Month-to-month,Electronic check,No,Yes,No,Yes,49.12,667.77,1
CUST02202,Female,0,Yes,Yes,15,Yes,No,Two year,Mailed check,No,No,Yes,Yes,39.08,581.79,0
CUST02203,Female,0,Yes,Yes,58,Yes,Fiber optic,One year,Electronic check,No internet service,No,No,Yes,80.9,4789.92,0
CUST02204,Female,0,Yes,No,25,Yes,DSL,Month-to-month,Bank transfer,No,No,No,Yes,68.8,1726.75,0
CUST02205,Female,1,Yes,Yes,16,Yes,DSL,Month-to-month,Electronic check,Yes,No,No,No,51.44,742.37,0
CUST02206,Male,0,No,Yes,35,Yes,DSL,Month-to-month,Bank transfer,Yes,Yes,No,Yes,66.75,1983.54,1
CUST02207,Female,1,No,No,33,Yes,DSL,Two year,Electronic check,No,No,No,No,54.69,1767.62,0
CUST02208,Male,1,Yes,No,49,Yes,DSL,Month-to-month,Mailed check,No,No internet service,No,Yes,43.68,1812.94,0
CUST02209,Female,0,No,No,37,Yes,DSL,Two year,Bank transfer,Yes,No,No,Yes,54.04,2091.68,0
CUST02210,Female,0,Yes,No,26,No,DSL,Two year,Bank transfer,No internet service,No,No,No,50.33,1183.36,0
CUST02211,Male,0,Yes,No,27,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,No,Yes,74.68,2291.38,1
CUST02212,Male,0,Yes,No,36,Yes,DSL,One year,Mailed check,No,No,No,Yes,45.95,1509.72,0
CUST02213,Male,0,No,No,13,No,DSL,One year,Credit card,No,No,No internet service,Yes,51.16,673.33,1
CUST02214,Female,0,Yes,No,32,Yes,DSL,Month-to-month,Electronic check,No,No,No,No,54.84,1629.3,0
CUST02215,Female,0,No,No,72,Yes,DSL,Two year,Mailed check,No internet service,No,Yes,No,73.16,5100.16,0
CUST02216,Female,0,Yes,No,29,Yes,DSL,Month-to-month,Mailed check,No,No,No internet service,Yes,81.22,2338.61,0
CUST02217,Female,0,No,No,21,Yes,DSL,Two year,Credit card,No,No,No,No,61.42,1341.7,0
CUST02218,Male,0,Yes,No,21,No,Fiber optic,One year,Mailed check,Yes,No,No,Yes,63.74,1407.3,0
CUST02219,Female,0,No,No,35,Yes,No,Month-to-month,Credit card,Yes,Yes,No internet service,No,27.57,994.78,0
CUST02220,Female,1,No,No,31,Yes,DSL,Month-to-month,Bank transfer,No internet service,No,Yes,No,72.26,2357.96,0
CUST02221,Male,0,Yes,No,43,Yes,DSL,Month-to-month,Bank transfer,No,No,Yes,Yes,56.23,2265.25,0
CUST02222,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,Yes,96.77,1686.9,1
CUST02223,Female,0,No,No,24,Yes,Fiber optic,One year,Bank transfer,No,Yes,No internet service,No,82.19,1886.04,0
CUST02224,Female,0,No,Yes,48,Yes,DSL,Month-to-month,Electronic check,No internet service,No,No,Yes,58.0,2920.52,0
CUST02225,Female,0,No,Yes,50,Yes,No,Two year,Mailed check,No,No,No internet service,No,18.0,889.28,0
CUST02226,Male,0,Yes,Yes,50,Yes,Fiber optic,Month-to-month,Electronic check,Yes,No,Yes,Yes,87.36,4470.29,0
CUST02227,Male,0,No,No,44,Yes,No,Month-to-month,Bank transfer,No,No,Yes,No,26.91,1184.52,0
CUST02228,Male,1,Yes,No,45,No,No,Month-to-month,Bank transfer,No,No internet service,Yes,Yes,34.23,1591.53,0
CUST02229,Female,1,Yes,Yes,32,Yes,Fiber optic,Month-to-month,Credit card,No,Yes,No internet service,No,78.74,2326.83,0
CUST02230,Male,0,No,No,9,Yes,Fiber optic,One year,Electronic check,No,No,Yes,Yes,67.33,527.17,1
CUST02231,Male,0,No,Yes,9,Yes,Fiber optic,Month-to-month,Credit card,No internet service,No,No internet service,No,70.15,662.43,1
CUST02232,Female,0,No,Yes,29,No,No,One year,Credit card,No,No,No,No,18.0,560.71,0
CUST02233,Male,0,No,No,30,Yes,Fiber optic,One year,Credit card,Yes,No internet service,No internet service,No,66.78,1947.08,0
CUST02234,Female,0,Yes,No,14,Yes,DSL,Month-to-month,Bank transfer,No,No internet service,No,No,62.46,906.6,0
CUST02235,Male,0,No,No,15,Yes,DSL,Month-to-month,Electronic check,No internet service,Yes,No,Yes,72.62,943.28,1
CUST02236,Male,0,Yes,No,26,No,Fiber optic,Month-to-month,Credit card,No,Yes,Yes,Yes,87.85,2139.04,1
CUST02237,Female,0,Yes,No,72,No,Fiber optic,Month-to-month,Bank transfer,No,No internet service,No,Yes,64.93,4608.28,1
CUST02238,Female,0,Yes,Yes,12,Yes,No,One year,Bank transfer,No,Yes,No,Yes,27.82,286.61,0
CUST02239,Female,0,No,No,20,Yes,DSL,Month-to-month,Electronic check,No internet service,No internet service,Yes,Yes,61.68,1076.85,0
CUST02240,Male,0,No,No,49,No,No,Month-to-month,Electronic check,No,Yes,No internet service,No,18.0,874.11,0
CUST02241,Female,0,Yes,Yes,44,Yes,DSL,Month-to-month,Electronic check,No internet service,No,Yes,No,67.59,2788.39,0
CUST02242,Male,0,No,No,34,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,Yes,Yes,74.67,2426.4,0
CUST02243,Female,1,No,No,5,Yes,Fiber optic,Two year,Mailed check,No,No,No,Yes,72.61,345.46,0
CUST02244,Female,0,No,No,23,Yes,DSL,Two year,Credit card,Yes,Yes,No,Yes,55.32,1132.59,0
CUST02245,Male,0,No,No,72,Yes,Fiber optic,One year,Electronic check,No,No,Yes,No,70.35,4886.77,0
CUST02246,Male,0,Yes,No,15,Yes,DSL,Month-to-month,Electronic check,No,No internet service,No internet service,No,64.35,945.02,0
CUST02247,Male,0,No,Yes,14,Yes,DSL,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,75.2,988.8,0
CUST02248,Female,0,No,No,71,Yes,No,Month-to-month,Electronic check,No,No,No,Yes,18.0,1207.58,0
CUST02249,Female,0,No,No,26,Yes,DSL,Two year,Mailed check,Yes,Yes,Yes,No,70.53,1770.92,0
CUST02250,Female,1,No,Yes,6,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,No,Yes,Yes,82.1,511.02,1
CUST02251,Male,0,Yes,Yes,11,Yes,Fiber optic,Month-to-month,Credit card,No internet service,Yes,No,No,75.05,803.58,0
CUST02252,Male,0,Yes,No,18,Yes,DSL,One year,Electronic check,No,No,No internet service,Yes,56.25,855.72,0
CUST02253,Female,0,No,Yes,33,Yes,No,One year,Electronic check,No,No,No,No,26.95,797.24,0
CUST02254,Male,0,Yes,No,24,Yes,No,Month-to-month,Bank transfer,No,No internet service,Yes,No,33.36,836.85,0
CUST02255,Female,0,Yes,No,14,Yes,No,Month-to-month,Electronic check,No,No internet service,Yes,Yes,25.06,326.99,0
CUST02256,Male,0,No,Yes,24,Yes,No,Two year,Bank transfer,No,Yes,No internet service,Yes,33.18,775.46,0
CUST02257,Male,0,No,No,15,Yes,Fiber optic,Month-to-month,Bank transfer,No,Yes,Yes,Yes,85.7,1433.0,0
CUST02258,Male,0,No,Yes,72,No,No,Two year,Credit card,No internet service,Yes,No,Yes,46.79,3450.5,0
CUST02259,Female,0,No,No,10,Yes,DSL,Month-to-month,Electronic check,Yes,No,Yes,Yes,66.18,549.04,0
CUST02260,Male,0,No,No,19,Yes,DSL,Two year,Credit card,Yes,Yes,Yes,Yes,76.08,1562.81,0
CUST02261,Female,1,No,Yes,17,Yes,Fiber optic,Two year,Credit card,Yes,No internet service,Yes,No,82.08,1382.07,0
CUST02262,Male,0,No,No,18,No,DSL,Month-to-month,Electronic check,No,No internet service,Yes,Yes,64.42,1166.34,0
CUST02263,Female,1,Yes,No,12,Yes,Fiber optic,Two year,Mailed check,Yes,Yes,No,Yes,74.24,892.03,0
CUST02264,Male,1,No,No,68,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,No,No,83.68,5940.24,0
CUST02265,Female,1,Yes,No,72,Yes,DSL,Month-to-month,Electronic check,Yes,No,No internet service,Yes,62.74,4401.72,0
CUST02266,Female,0,Yes,No,36,Yes,No,Month-to-month,Credit card,Yes,No,Yes,Yes,49.66,1566.6,0
CUST02267,Male,0,Yes,No,34,Yes,DSL,One year,Electronic check,No,No,No,No,64.94,2213.8,0
CUST02268,Male,0,No,Yes,7,Yes,DSL,Month-to-month,Electronic check,No internet service,Yes,No,No,73.07,451.79,1
CUST02269,Female,0,No,No,67,Yes,Fiber optic,Month-to-month,Electronic check,Yes,No internet service,Yes,Yes,85.74,6360.18,1
CUST02270,Male,0,No,Yes,15,Yes,No,Two year,Bank transfer,No,No,Yes,No,27.48,393.51,0
CUST02271,Female,0,No,No,6,Yes,No,Two year,Credit card,No,Yes,Yes,Yes,30.94,181.25,0
CUST02272,Female,1,No,No,40,Yes,DSL,Month-to-month,Bank transfer,No internet service,Yes,Yes,Yes,66.97,2498.46,0
CUST02273,Female,0,Yes,No,55,Yes,No,Month-to-month,Bank transfer,No,No,No,Yes,30.5,1683.78,0
CUST02274,Female,0,No,No,66,Yes,Fiber optic,Month-to-month,Electronic check,No,Yes,Yes,Yes,99.37,6635.85,0
CUST02275,Female,0,No,Yes,20,Yes,No,Month-to-month,Bank transfer,No,No internet service,No,Yes,30.87,575.72,0
CUST02276,Female,0,No,No,18,Yes,DSL,Two year,Mailed check,No internet service,No,No,Yes,57.66,1050.04,0
CUST02277,Female,0,Yes,No,32,No,Fiber optic,Two year,Mailed check,Yes,No internet service,No,No,85.41,2691.41,0
CUST02278,Female,0,Yes,No,24,No,Fiber optic,Month-to-month,Bank transfer,Yes,No,Yes,Yes,76.45,1785.79,0
CUST02279,Female,0,No,No,41,Yes,Fiber optic,Month-to-month,Credit card,No,No internet service,No,No,62.81,2388.23,0
CUST02280,Male,0,Yes,Yes,32,Yes,DSL,Month-to-month,Bank transfer,No,No,No,Yes,61.02,2229.93,0
CUST02281,Male,0,Yes,No,14,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,No,No internet service,No,82.33,1225.0,0
CUST02282,Female,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,Yes,Yes,Yes,81.25,5696.19,0
CUST02283,Female,0,Yes,Yes,41,Yes,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,66.36,2880.89,0
CUST02284,Male,0,Yes,No,55,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,No,No internet service,No,72.3,3980.45,0
CUST02285,Male,0,No,No,14,Yes,DSL,Month-to-month,Bank transfer,No internet service,No,Yes,Yes,73.17,978.84,0
CUST02286,Male,0,No,Yes,40,Yes,No,Two year,Bank transfer,No,No,Yes,No,18.0,572.39,0
CUST02287,Male,0,No,Yes,48,Yes,Fiber optic,One year,Bank transfer,No internet service,Yes,No internet service,No,87.82,3771.36,0
CUST02288,Male,0,Yes,No,31,No,Fiber optic,Month-to-month,Electronic check,No,No,No,No,61.07,2142.22,0
CUST02289,Male,0,Yes,Yes,11,Yes,No,Month-to-month,Electronic check,No,Yes,No,No,38.8,452.93,0
CUST02290,Female,0,Yes,Yes,29,Yes,Fiber optic,Two year,Electronic check,No,No,Yes,No,64.03,1846.03,0
CUST02291,Female,1,Yes,Yes,45,Yes,DSL,Month-to-month,Bank transfer,No internet service,No,Yes,Yes,55.2,2160.02,0
CUST02292,Female,0,Yes,Yes,57,Yes,Fiber optic,Two year,Credit card,No,No internet service,Yes,No,84.95,4960.46,0
CUST02293,Female,1,No,No,8,No,No,Month-to-month,Mailed check,No,No,No,Yes,34.73,266.88,1
CUST02294,Male,0,No,No,31,Yes,DSL,Two year,Bank transfer,No,No internet service,No,Yes,58.93,1879.55,0
CUST02295,Male,0,No,No,9,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,No internet service,No,No,91.16,740.17,1
CUST02296,Male,0,Yes,No,45,Yes,DSL,Two year,Electronic check,No,Yes,No internet service,Yes,58.82,2503.18,0
CUST02297,Female,0,Yes,No,53,Yes,No,Month-to-month,Electronic check,No,No,No internet service,No,18.0,994.03,0
